age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
82,Private,347932,10th,6,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,40,United-States,<=50K
60,State-gov,888266,Bachelors,13,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Male,0,0,41,United-States,>50K
32,Local-gov,457260,11th,7,Married-spouse-absent,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0,0,39,United-States,>50K
64,Private,1256030,Masters,14,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,0,54,United-States,>50K
69,Private,964093,Assoc-acdm,12,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,33,United-States,<=50K
81,Self-emp-inc,955552,5th-6th,3,Married-civ-spouse,Farming-fishing,Husband,White,Female,0,0,82,Other,>50K
64,Self-emp-inc,288553,Some-college,10,Married-civ-spouse,Sales,Wife,Black,Male,0,0,37,United-States,>50K
86,Private,951088,10th,6,Married-civ-spouse,Adm-clerical,Own-child,Black,Female,0,0,20,United-States,<=50K
62,Private,460735,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,42,United-States,<=50K
49,Private,1234360,Doctorate,16,Married-civ-spouse,Farming-fishing,Unmarried,White,Female,0,0,41,United-States,>50K
68,Private,910218,HS-grad,9,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,0,34,United-States,>50K
71,Private,1032518,9th,5,Separated,Protective-serv,Other-relative,White,Female,0,0,28,United-States,<=50K
67,Private,1338752,Doctorate,16,Married-civ-spouse,Sales,Unmarried,White,Female,0,0,20,United-States,<=50K
56,Local-gov,709084,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,32,United-States,>50K
41,Private,752660,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,61713,0,45,Other,<=50K
79,Private,932318,12th,8,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,Male,0,0,51,United-States,>50K
38,Private,1085960,Prof-school,14,Separated,Exec-managerial,Husband,White,Male,0,0,62,United-States,>50K
54,Private,81696,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Wife,White,Male,0,0,61,United-States,>50K
25,Self-emp-not-inc,281178,5th-6th,3,Divorced,Craft-repair,Other-relative,White,Male,0,0,25,United-States,>50K
53,Private,1325980,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,23,United-States,>50K
21,Private,1395381,11th,7,Never-married,Transport-moving,Other-relative,Black,Female,0,0,30,United-States,>50K
38,Private,1178731,Masters,14,Married-civ-spouse,Protective-serv,Unmarried,White,Female,0,0,42,United-States,<=50K
28,Private,643999,Doctorate,16,Widowed,Prof-specialty,Own-child,White,Male,0,0,30,Other,>50K
76,Private,1428734,9th,5,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States,>50K
60,Self-emp-not-inc,199565,10th,6,Never-married,Sales,Other-relative,White,Male,0,0,37,Other,<=50K
38,Self-emp-not-inc,524128,Prof-school,14,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0,0,45,United-States,>50K
22,Private,381779,Masters,14,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,>50K
43,Local-gov,1048285,Bachelors,13,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,49,United-States,>50K
71,Private,124661,12th,8,Married-civ-spouse,Sales,Wife,White,Male,0,0,36,United-States,>50K
31,Private,776201,5th-6th,3,Divorced,Adm-clerical,Other-relative,White,Female,0,0,51,United-States,>50K
80,Private,1475128,10th,6,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,17,United-States,>50K
33,Private,88048,Doctorate,16,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,35,United-States,>50K
19,Private,402503,Bachelors,13,Divorced,Protective-serv,Husband,Black,Male,0,0,45,United-States,>50K
26,Private,147790,12th,8,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,0,0,38,United-States,>50K
79,State-gov,1182231,Masters,14,Divorced,Sales,Own-child,White,Male,0,0,19,United-States,<=50K
79,Private,945926,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Female,97275,0,25,United-States,>50K
78,Local-gov,36321,Assoc-voc,11,Married-civ-spouse,Tech-support,Not-in-family,Black,Male,0,0,29,United-States,>50K
25,Private,921965,5th-6th,3,Married-civ-spouse,Tech-support,Not-in-family,White,Male,0,2650,27,United-States,<=50K
40,Private,848774,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Male,0,0,40,United-States,>50K
48,Private,1366969,Masters,14,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,0,26,United-States,<=50K
19,Private,1308792,10th,6,Never-married,Farming-fishing,Own-child,White,Male,0,0,52,United-States,<=50K
49,Private,1406811,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,31,United-States,<=50K
59,Self-emp-inc,1019034,Prof-school,14,Divorced,Adm-clerical,Other-relative,White,Male,0,0,27,United-States,>50K
28,Self-emp-inc,19475,Some-college,10,Divorced,Protective-serv,Other-relative,White,Male,0,0,51,United-States,>50K
48,Self-emp-not-inc,672229,10th,6,Married-civ-spouse,Protective-serv,Wife,White,Female,0,0,38,United-States,>50K
36,Private,397518,Masters,14,Married-civ-spouse,Sales,Own-child,White,Male,0,0,28,United-States,>50K
83,Private,788800,Doctorate,16,Married-civ-spouse,Protective-serv,Unmarried,White,Female,0,0,46,Other,>50K
84,Private,1141896,Prof-school,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,29,United-States,>50K
33,Self-emp-not-inc,513680,Prof-school,14,Never-married,Transport-moving,Unmarried,White,Male,0,0,45,United-States,>50K
35,Self-emp-not-inc,1150584,Assoc-acdm,12,Married-spouse-absent,Protective-serv,Own-child,White,Male,0,0,35,United-States,<=50K
20,Private,594747,12th,8,Married-civ-spouse,Craft-repair,Unmarried,White,Male,0,0,16,United-States,<=50K
33,Local-gov,367227,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Not-in-family,White,Male,0,1156,34,United-States,>50K
80,Private,151531,Masters,14,Never-married,Craft-repair,Wife,White,Female,0,0,66,United-States,>50K
38,Private,76530,10th,6,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,60,United-States,<=50K
82,Private,791353,Bachelors,13,Never-married,Transport-moving,Other-relative,White,Female,0,0,49,United-States,>50K
58,Private,801154,Prof-school,14,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,0,60,United-States,>50K
61,Private,25791,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,40,United-States,>50K
27,Private,1049958,10th,6,Never-married,Protective-serv,Wife,White,Male,0,0,45,United-States,>50K
69,Private,1219769,9th,5,Never-married,Adm-clerical,Husband,White,Female,0,0,39,United-States,>50K
76,Self-emp-not-inc,588324,5th-6th,3,Never-married,Protective-serv,Not-in-family,White,Female,0,0,29,United-States,<=50K
45,Private,966342,Assoc-voc,11,Never-married,Tech-support,Unmarried,White,Female,0,0,28,Other,<=50K
36,Private,1173702,10th,6,Never-married,Transport-moving,Other-relative,White,Male,0,0,48,United-States,>50K
21,Private,341659,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,21,United-States,>50K
41,Private,1072127,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,33,United-States,>50K
50,Local-gov,596650,11th,7,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
28,Federal-gov,1322509,12th,8,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,61,United-States,<=50K
44,State-gov,379322,12th,8,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,51,Other,<=50K
22,Federal-gov,768952,Assoc-voc,11,Divorced,Prof-specialty,Own-child,White,Female,0,0,29,Other,>50K
35,Local-gov,106508,Some-college,10,Married-civ-spouse,Protective-serv,Other-relative,White,Female,0,0,41,United-States,>50K
28,Private,488894,5th-6th,3,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0,0,31,United-States,<=50K
41,Private,1284080,Doctorate,16,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,39,United-States,>50K
29,Local-gov,310661,Doctorate,16,Never-married,Sales,Not-in-family,White,Male,0,1974,52,United-States,>50K
19,Self-emp-inc,755884,Doctorate,16,Married-civ-spouse,Protective-serv,Other-relative,White,Female,0,0,26,United-States,>50K
40,Local-gov,951166,5th-6th,3,Married-civ-spouse,Prof-specialty,Other-relative,White,Male,0,1907,37,United-States,<=50K
24,Private,68691,Assoc-voc,11,Divorced,Transport-moving,Husband,White,Male,0,0,11,United-States,>50K
61,State-gov,115597,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,34,United-States,>50K
88,Federal-gov,1175423,12th,8,Never-married,Adm-clerical,Husband,White,Female,0,0,41,United-States,<=50K
17,Private,928733,12th,8,Married-civ-spouse,Tech-support,Not-in-family,White,Female,0,0,29,United-States,<=50K
19,Local-gov,532693,Assoc-acdm,12,Separated,Craft-repair,Own-child,Asian-Pac-Islander,Female,0,0,17,Other,>50K
81,Self-emp-not-inc,518021,Masters,14,Divorced,Transport-moving,Other-relative,Black,Male,0,0,31,United-States,>50K
31,Private,1400119,Bachelors,13,Married-civ-spouse,Farming-fishing,Not-in-family,White,Female,0,270,23,United-States,>50K
66,Private,563952,9th,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,71,United-States,>50K
36,Federal-gov,1178931,Assoc-acdm,12,Widowed,Tech-support,Own-child,White,Male,0,3814,37,United-States,<=50K
19,Private,1159514,12th,8,Divorced,Craft-repair,Not-in-family,White,Male,0,0,52,United-States,>50K
77,Self-emp-inc,421591,12th,8,Married-civ-spouse,Transport-moving,Not-in-family,White,Female,0,3521,27,United-States,>50K
31,Self-emp-not-inc,893108,Assoc-voc,11,Never-married,Craft-repair,Husband,White,Female,0,0,28,United-States,>50K
75,Private,275453,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,3472,0,24,Other,>50K
70,Private,471623,10th,6,Separated,Exec-managerial,Other-relative,White,Male,0,0,42,United-States,<=50K
76,Self-emp-not-inc,307195,Bachelors,13,Married-civ-spouse,Tech-support,Other-relative,White,Male,0,0,29,United-States,>50K
53,Private,204622,11th,7,Never-married,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
37,Federal-gov,277530,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,39,Other,>50K
39,State-gov,67411,Bachelors,13,Separated,Transport-moving,Husband,White,Female,0,0,45,United-States,>50K
34,Self-emp-not-inc,138975,HS-grad,9,Never-married,Adm-clerical,Husband,White,Male,0,0,31,United-States,>50K
33,Local-gov,530998,9th,5,Never-married,Prof-specialty,Wife,White,Female,0,0,34,Other,<=50K
47,State-gov,345657,Doctorate,16,Married-civ-spouse,Craft-repair,Wife,White,Female,0,4080,65,United-States,>50K
80,Private,65173,9th,5,Never-married,Sales,Husband,White,Male,0,0,25,United-States,<=50K
64,Private,1470409,Assoc-acdm,12,Widowed,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
42,Private,13797,Assoc-acdm,12,Never-married,Adm-clerical,Unmarried,White,Male,0,0,40,United-States,<=50K
38,Private,489280,11th,7,Never-married,Transport-moving,Unmarried,White,Male,0,0,34,United-States,>50K
61,State-gov,574960,Assoc-voc,11,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,0,0,21,United-States,<=50K
52,Private,228426,Doctorate,16,Married-civ-spouse,Transport-moving,Other-relative,White,Male,0,0,29,United-States,>50K
80,State-gov,551654,9th,5,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,18410,0,33,United-States,>50K
51,Private,1363529,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,34,United-States,>50K
43,Self-emp-not-inc,899435,5th-6th,3,Never-married,Craft-repair,Other-relative,White,Male,0,0,27,United-States,<=50K
84,Federal-gov,603286,Prof-school,14,Never-married,Craft-repair,Wife,Black,Male,46834,0,35,United-States,>50K
33,Private,816493,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,625,42,United-States,>50K
86,Private,1359906,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,23,United-States,>50K
27,Self-emp-not-inc,244264,Doctorate,16,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,38,United-States,>50K
21,Private,1415767,Prof-school,14,Divorced,Protective-serv,Husband,White,Female,0,0,38,United-States,<=50K
74,Private,588938,11th,7,Separated,Transport-moving,Not-in-family,White,Female,0,0,37,United-States,>50K
73,Self-emp-not-inc,137017,11th,7,Married-civ-spouse,Exec-managerial,Other-relative,Black,Male,0,0,52,United-States,<=50K
90,Private,1304743,Assoc-acdm,12,Married-civ-spouse,Tech-support,Own-child,White,Male,0,0,53,United-States,>50K
90,Private,20651,10th,6,Never-married,Adm-clerical,Own-child,White,Male,0,0,45,United-States,>50K
90,Private,670598,Bachelors,13,Never-married,Craft-repair,Wife,White,Male,0,0,50,United-States,>50K
30,Private,1460126,Prof-school,14,Never-married,Exec-managerial,Wife,White,Male,0,0,45,United-States,>50K
88,Private,1278882,Prof-school,14,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,44,Other,>50K
17,Private,439869,Prof-school,14,Never-married,Exec-managerial,Husband,White,Male,0,0,27,United-States,>50K
32,Private,589923,11th,7,Divorced,Tech-support,Other-relative,Black,Male,0,0,38,Other,>50K
42,Private,90642,Assoc-acdm,12,Separated,Machine-op-inspct,Wife,White,Male,0,0,56,United-States,>50K
65,Private,1343228,10th,6,Never-married,Machine-op-inspct,Unmarried,White,Female,80532,0,35,United-States,>50K
58,Private,1094089,Bachelors,13,Never-married,Craft-repair,Own-child,White,Female,0,0,38,United-States,<=50K
86,Private,730382,Masters,14,Never-married,Adm-clerical,Husband,Black,Male,0,0,52,United-States,<=50K
82,Private,804935,5th-6th,3,Never-married,Craft-repair,Not-in-family,White,Male,29152,0,39,United-States,>50K
69,Private,1437384,Bachelors,13,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,38,United-States,<=50K
25,Private,1003829,10th,6,Separated,Prof-specialty,Own-child,White,Male,0,0,39,United-States,>50K
85,Private,833057,Some-college,10,Never-married,Transport-moving,Wife,White,Male,0,0,35,United-States,<=50K
56,Private,383004,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,0,43,Other,>50K
72,Private,1052917,Masters,14,Never-married,Tech-support,Unmarried,White,Female,0,0,34,United-States,>50K
21,Private,1042336,12th,8,Married-spouse-absent,Prof-specialty,Wife,White,Male,0,0,32,Other,<=50K
72,Self-emp-not-inc,419769,Masters,14,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,0,0,47,United-States,>50K
88,Local-gov,1200417,9th,5,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,29,United-States,<=50K
21,Private,74202,10th,6,Married-civ-spouse,Adm-clerical,Own-child,White,Male,0,0,57,United-States,<=50K
85,Private,1075661,Masters,14,Divorced,Sales,Wife,White,Male,0,0,20,United-States,>50K
68,Local-gov,1294754,10th,6,Separated,Craft-repair,Not-in-family,White,Female,0,0,14,United-States,>50K
89,Private,976865,Some-college,10,Divorced,Transport-moving,Own-child,Other,Male,0,0,35,United-States,>50K
49,Private,503253,Bachelors,13,Married-civ-spouse,Farming-fishing,Not-in-family,Black,Male,73570,0,43,United-States,>50K
38,Private,442599,HS-grad,9,Married-civ-spouse,Protective-serv,Unmarried,White,Female,0,0,22,United-States,>50K
31,Private,144834,Prof-school,14,Divorced,Sales,Wife,White,Male,0,0,43,United-States,>50K
81,State-gov,1350907,Some-college,10,Widowed,Sales,Other-relative,White,Female,0,0,40,United-States,>50K
87,Private,1361920,Doctorate,16,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,52,United-States,>50K
39,Private,840241,Masters,14,Never-married,Adm-clerical,Unmarried,Black,Male,0,0,38,Other,>50K
22,Self-emp-inc,98428,Assoc-acdm,12,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,38,United-States,>50K
74,State-gov,571745,9th,5,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,44,United-States,>50K
42,Federal-gov,152738,Doctorate,16,Never-married,Farming-fishing,Wife,White,Male,0,0,43,United-States,>50K
28,Self-emp-not-inc,790907,10th,6,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,38,United-States,>50K
18,Private,750859,Doctorate,16,Never-married,Protective-serv,Wife,White,Female,0,0,24,United-States,>50K
48,Private,545596,Prof-school,14,Never-married,Sales,Unmarried,White,Male,0,0,43,United-States,<=50K
66,Private,1497919,HS-grad,9,Never-married,Exec-managerial,Husband,White,Female,0,0,52,United-States,>50K
77,Self-emp-not-inc,1283095,Assoc-voc,11,Separated,Craft-repair,Not-in-family,White,Female,0,0,21,United-States,<=50K
27,Private,296222,5th-6th,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2229,27,United-States,<=50K
84,Private,969359,Prof-school,14,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0,0,31,United-States,<=50K
50,Local-gov,1188031,Doctorate,16,Never-married,Machine-op-inspct,Husband,White,Male,0,0,48,United-States,>50K
24,State-gov,226042,9th,5,Married-civ-spouse,Tech-support,Unmarried,White,Male,62330,0,43,Other,>50K
24,Private,1316158,Assoc-voc,11,Divorced,Prof-specialty,Own-child,White,Male,0,0,26,United-States,<=50K
31,Local-gov,719739,Prof-school,14,Divorced,Transport-moving,Other-relative,White,Female,34030,0,40,United-States,>50K
21,Private,261979,5th-6th,3,Divorced,Transport-moving,Unmarried,White,Male,0,0,32,United-States,<=50K
35,Self-emp-not-inc,665101,10th,6,Married-civ-spouse,Protective-serv,Other-relative,White,Male,0,0,34,United-States,>50K
90,Private,1060610,9th,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,31,United-States,>50K
25,Private,398251,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Male,39927,0,29,United-States,>50K
73,Private,678454,9th,5,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,21,United-States,>50K
70,Private,1275761,11th,7,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,46,United-States,>50K
45,State-gov,387315,Bachelors,13,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,66,United-States,<=50K
35,Private,177877,12th,8,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,38,United-States,>50K
62,Self-emp-not-inc,616481,10th,6,Divorced,Transport-moving,Husband,White,Male,0,0,44,United-States,<=50K
78,Local-gov,1161671,5th-6th,3,Divorced,Adm-clerical,Wife,White,Female,0,0,43,United-States,>50K
76,Private,181650,Assoc-acdm,12,Never-married,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,>50K
21,Private,839888,10th,6,Married-civ-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Female,0,0,27,United-States,>50K
49,Private,1101816,5th-6th,3,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,36,United-States,>50K
71,Local-gov,1072011,10th,6,Never-married,Machine-op-inspct,Husband,White,Male,0,0,35,United-States,>50K
35,Federal-gov,1439044,9th,5,Married-spouse-absent,Tech-support,Wife,White,Male,88140,0,47,United-States,>50K
